depth,p,a,b,ivn_mean,ivn_sem,ir2_mean,ir2_sem,nreps
4,0.05,1,10,5.2463052494225466e-06,5.825711909979223e-07,4.825599712343043e-07,8.151565095051258e-08,334
4,0.01,2,1,1.9316441380632885,0.04621244740138166,2.23194938904948,0.05392020690896217,334
4,0.02,2,1,1.621442654091924,0.038101164640484526,2.10009449727202,0.04940946189252823,334
4,0.05,2,1,0.9760295368901212,0.022691237779627064,1.6686339989647296,0.037390837432502814,334
4,0.01,2,2,1.0572840461792965,0.04138726306131384,1.1747251906940055,0.047913737815551735,334
4,0.02,2,2,0.9434914811361164,0.03479184789381823,1.1772623085683551,0.044937951243703984,334
4,0.05,2,2,0.636100744979045,0.02147392730113079,1.1133516651437203,0.03608858438342739,334
4,0.01,2,3,0.28548186640830997,0.022301992718632542,0.28412864998424797,0.025563445977741545,334
4,0.02,2,3,0.28413802373801383,0.0191581725168921,0.31295187346787773,0.02452861930301088,334
4,0.05,2,3,0.22731789205113234,0.012431407018221726,0.38431107623253974,0.021481716125730608,334
4,0.01,2,4,0.02438735059612716,0.0013803500608210563,0.009290280047847538,0.0008236140412574164,334
4,0.02,2,4,0.03612769001533662,0.0019562718118387246,0.020043919627483905,0.0016189773455889613,334
4,0.05,2,4,0.04156976345432848,0.002195321677170885,0.0599335361119442,0.003752772221623576,334
4,0.01,2,5,0.004127215533321098,0.0002954894921123783,0.0005012994712108564,0.00010278380259409014,334
4,0.02,2,5,0.0070330331252700445,0.00045255176017136643,0.0014567120018827578,0.00021277092262291083,334
4,0.05,2,5,0.009513603179805189,0.0005418117769423121,0.008312604412223873,0.0006715500099023695,334
4,0.01,2,6,0.0008018186263046851,9.460596035491115e-05,5.3606045465431273e-05,2.8726450893129825e-05,334
4,0.02,2,6,0.0015887938963739206,0.00015424184674687176,0.00017913276609341625,5.89425484799506e-05,334
4,0.05,2,6,0.002589748484840625,0.00020585526097588935,0.0014866502549793455,0.00018908351121560082,334
4,0.01,2,7,9.650113717151035e-05,9.866196799781251e-06,1.3467648859727963e-06,4.2625205952202656e-07,334
4,0.02,2,7,0.0002481569730284699,2.067740501762288e-05,8.719336924989252e-06,1.9536326867171303e-06,334
4,0.05,2,7,0.0005030190807277084,3.5180201522921104e-05,0.00017578224120729424,1.9836693227901787e-05,334
4,0.01,2,8,1.5025954736442448e-05,1.819969116204908e-06,3.380747241968169e-08,9.374303083100828e-09,334
4,0.02,2,8,4.805475011833668e-05,5.118109618030382e-06,4.4137972624252577e-07,8.94444226947555e-08,334
4,0.05,2,8,0.00012236307469727656,1.1317348063031054e-05,2.2869915028305832e-05,2.613043392625015e-06,334
4,0.01,2,9,2.2712186079319533e-06,2.538932673547206e-07,3.753130064882236e-09,1.9580661518170545e-09,334
4,0.02,2,9,8.68729708841166e-06,7.683206045248874e-07,4.852650965556542e-08,1.7323577091575178e-08,334
4,0.05,2,9,2.6408321349104067e-05,1.895936498159685e-06,3.4741717546291324e-06,4.5435192492520173e-07,334
4,0.01,2,10,4.43108688264647e-07,6.268713117462239e-08,1.5415666082308397e-10,5.916403705745044e-11,334
4,0.02,2,10,2.013767668897489e-06,2.322330692732584e-07,3.9989007979884975e-09,1.154718457303241e-09,334
4,0.05,2,10,7.421211665418862e-06,7.113438757545342e-07,6.09088916208446e-07,9.412238157584786e-08,334
4,0.01,3,1,2.468125104191743,0.05595970473380446,2.788391969644794,0.06438977214392626,334
4,0.02,3,1,2.139444471771722,0.0471598024843715,2.7017157450344196,0.06047700714642717,334
4,0.05,3,1,1.3716666826221602,0.02892345564420118,2.3585387627345216,0.048417833636675026,334
4,0.01,3,2,1.0984944643782375,0.04269458659389526,1.1911245337819678,0.04864582306594874,334
4,0.02,3,2,1.0042248047452926,0.03661094481304037,1.2124495509143225,0.046400198684748754,334
4,0.05,3,2,0.7062745381932601,0.02340330977239181,1.215931740368984,0.03951008176678379,334
4,0.01,3,3,0.29342927088958554,0.02256889437381317,0.28571813856407363,0.02566640083669341,334
4,0.02,3,3,0.29698157439832207,0.01955074219168551,0.31684012957952556,0.024750831480147645,334
4,0.05,3,3,0.2435042591922622,0.012853973565673303,0.4009896747985404,0.02216195934411089,334
4,0.01,3,4,0.02597218071787566,0.0014626657533196486,0.009453306236890842,0.0008433305352734704,334
4,0.02,3,4,0.03908876470944933,0.0020943746039239785,0.020505055167705892,0.0016632411877193806,334
4,0.05,3,4,0.04607272162484851,0.0023832176014046942,0.06290764498595883,0.0039276475682450355,334
4,0.01,3,5,0.004288957119886417,0.0003032329802527838,0.0005034305186044295,0.00010292475663185058,334
4,0.02,3,5,0.007442507551404419,0.0004704263895187411,0.0014709767709673838,0.00021361114841254278,334
4,0.05,3,5,0.010320496571120857,0.0005732622960624626,0.008609270421667837,0.0006862921801603746,334
4,0.01,3,6,0.0008297059818808866,9.612736704268265e-05,5.36930276987914e-05,2.8733716526866134e-05,334
4,0.02,3,6,0.0016759606854656296,0.0001588134030908166,0.0001801621677076362,5.9024113714832014e-05,334
4,0.05,3,6,0.0028101387441772483,0.0002172071829029344,0.001532326824443919,0.00019201540462790813,334
4,0.01,3,7,0.00010091127718149459,1.015382125065586e-05,1.355174893524104e-06,4.276244213309461e-07,334
4,0.02,3,7,0.0002640760908910139,2.1634777462025375e-05,8.830400255798156e-06,1.9669622787974774e-06,334
4,0.05,3,7,0.000548688180175634,3.7600612735859e-05,0.0001828655597696961,2.0384436630634274e-05,334
4,0.01,3,8,1.5853692269029e-05,1.8656807849738242e-06,3.536332557989388e-08,9.506208950512968e-09,334
4,0.02,3,8,5.160828649480498e-05,5.313651236098515e-06,4.58383748076483e-07,9.09206389102712e-08,334
4,0.05,3,8,0.00013491631455202636,1.2041396919460536e-05,2.4017175447298668e-05,2.6879269115604097e-06,334
4,0.01,4,1,2.509792560062513,0.05697051359970125,2.8051985035372167,0.06494412588912768,334
4,0.02,4,1,2.2007382092259813,0.048564374974009096,2.7376547614628044,0.061599039432534364,334
4,0.05,4,1,1.442064258894461,0.030382786711796582,2.462467225586632,0.05114517546912074,334
4,0.01,4,2,1.1065182653228298,0.0429499568005111,1.1924164621075721,0.048708345546529544,334
4,0.02,4,2,1.0173212790843047,0.0369934553159933,1.2158433053323807,0.04654867779825431,334
4,0.05,4,2,0.7228926383511219,0.02381916644913669,1.2321399671359916,0.04006628688653097,334
4,0.01,4,3,0.29512988292137904,0.02263219803992156,0.28588772347971303,0.025675347959051773,334
4,0.02,4,3,0.3001883762243879,0.01966021370195396,0.31732863451159943,0.024775164141779715,334
4,0.05,4,3,0.24845611406390686,0.013007985021847433,0.4041753472887088,0.022293110711000846,334
4,0.01,4,4,0.026153830635449245,0.0014691783490811217,0.009456002410642069,0.0008434764792291623,334
4,0.02,4,4,0.03954379423744598,0.0021091099200790807,0.02052239808572554,0.0016640936361191105,334
4,0.05,4,4,0.04696689266906131,0.0024066355224905333,0.06324516971842836,0.0039412694696073875,334
4,0.01,4,5,0.004315877406272741,0.000304396161631683,0.0005034958229247654,0.00010292660804157371,334
4,0.02,4,5,0.007528029160708245,0.000474016348455279,0.0014718270289096247,0.00021364051485811366,334
4,0.05,4,5,0.01054063911561399,0.0005820464782907422,0.008652674193664781,0.0006881145668377042,334
4,0.01,4,6,0.0008341520091064334,9.635704338104875e-05,5.3700096566260147e-05,2.873406247153534e-05,334
4,0.02,4,6,0.001692350565169313,0.00015956564212215728,0.00018026194012196124,5.903101430080864e-05,334
4,0.05,4,6,0.002857963645806409,0.0002190053204279549,0.001539251669325548,0.00019248620660997158,334
4,0.01,5,1,2.518760804225268,0.057228812051598195,2.8068107233410906,0.06501134828347493,334
4,0.02,5,1,2.215216229550987,0.04895121374999923,2.7417561064289737,0.061754585129720374,334
4,0.05,5,1,1.460156262087131,0.03081387472298131,2.480923624464882,0.051713160606914936,334
4,0.01,5,2,1.108247399107482,0.04301605958639716,1.1925597205204623,0.04871705329016513,334
4,0.02,5,2,1.020647229906974,0.03711215380285812,1.216286984780127,0.04657307354495981,334
4,0.05,5,2,0.7281805127560143,0.02399911428088337,1.235360766938659,0.04020698914355933,334
4,0.01,5,3,0.295320696727462,0.022637637572764255,0.28589088991262357,0.02567547311814281,334
4,0.02,5,3,0.3006611913361408,0.01967323346974031,0.31734821087846843,0.024775931068912047,334
4,0.05,5,3,0.24938604949071555,0.013032809463044087,0.40453446976545343,0.022306052946454366,334
4,0.01,5,4,0.026184280700870977,0.0014702997051412661,0.009456081382773047,0.0008434795743258237,334
4,0.02,5,4,0.03963805084261077,0.0021124908582911607,0.02052338494072521,0.0016641314033446,334
4,0.05,5,4,0.047199808482005716,0.002415087414705529,0.06329164762856006,0.003942927588695427,334
