depth,p,a,b,ivn_mean,ivn_sem,ir2_mean,ir2_sem,nreps
4,0.02,2,5,0.008697020926169039,0.0005319735822165085,0.001875642648645008,0.00028097730086164453,334
4,0.05,2,5,0.011353248516834002,0.0006052388878110379,0.009939610737750397,0.000828476453710732,334
4,0.01,2,6,0.0008267587528797954,9.86631562028127e-05,0.00010527514314201901,4.889400514748673e-05,334
4,0.02,2,6,0.0016568649049878885,0.00015385570968944151,0.0002714042840587912,9.697515735887728e-05,334
4,0.05,2,6,0.0027258822258584134,0.00020009066232386778,0.00167421071852022,0.0002521990412245484,334
4,0.01,2,7,0.00010255830365466472,1.2136647577390846e-05,1.8225501006828629e-06,6.756954694558256e-07,334
4,0.02,2,7,0.00026060227919182734,2.2430375910919722e-05,1.0245264138945457e-05,2.8995971850640793e-06,334
4,0.05,2,7,0.0005352708983910367,3.462301181057675e-05,0.0001824658262050627,2.334421030332392e-05,334
4,0.01,2,8,1.436871561962756e-05,1.4899092398562398e-06,3.6532532267449644e-08,1.0132483106386239e-08,334
4,0.02,2,8,4.731092178531475e-05,4.238103002698067e-06,4.403391720607843e-07,9.698379643922908e-08,334
4,0.05,2,8,0.000126263636472315,9.84450173319766e-06,2.1700782007151064e-05,2.6192853168381066e-06,334
4,0.01,2,9,2.0306450233469477e-06,2.2123456989582544e-07,1.0928271833706445e-09,2.3142653264149822e-10,334
4,0.02,2,9,8.1546826237304e-06,7.764248925712852e-07,2.6040239128007444e-08,4.753315878558292e-09,334
4,0.05,2,9,2.5864975298343942e-05,2.1503786002011234e-06,2.986686141996412e-06,3.837351441802278e-07,334
4,0.01,2,10,4.0261369030696736e-07,6.2519412855166e-08,1.2963045407558186e-10,6.000165786544116e-11,334
4,0.02,2,10,1.871741538443021e-06,2.496817554528947e-07,3.2708399129552153e-09,1.1184199778136174e-09,334
4,0.05,2,10,7.034950087061161e-06,8.194711940226469e-07,5.145525255911764e-07,9.182366896415627e-08,334
4,0.01,3,1,2.5096089773054806,0.05213198278158884,2.833629060654122,0.06015974205351571,334
4,0.02,3,1,2.1764373754761905,0.043771282768996195,2.7469186262297143,0.056358476538210474,334
4,0.05,3,1,1.3953721431291364,0.026611710958767194,2.4002987858692735,0.04479146198172295,334
4,0.01,3,2,1.105148865985059,0.042115148333043965,1.1990867235183829,0.04795666648657119,334
4,0.02,3,2,1.0097371713275922,0.0361306290794974,1.2219406679071814,0.045786914559196666,334
4,0.05,3,2,0.7071802880102306,0.023061381216874413,1.227209048336875,0.03907529804903742,334
4,0.01,3,3,0.2648704284100197,0.020881759452501043,0.2529095259019023,0.023708570713500143,334
4,0.02,3,3,0.27310518620701724,0.018178344525342102,0.2871559511161276,0.02300904852894981,334
4,0.05,3,3,0.22820464084309164,0.012057001183753314,0.3802797847691765,0.02105819480907068,334
4,0.01,3,4,0.024988106794703844,0.001365082380183683,0.007972113451981342,0.0007185761902328812,334
4,0.02,3,4,0.03814028678805864,0.001977785603400196,0.017942255522151937,0.0014449067766379518,334
4,0.05,3,4,0.045794853430226816,0.002279505174353057,0.05957230457390482,0.0036230916864941954,334
4,0.01,3,5,0.005399036615277726,0.00036491556712306677,0.0006789790517888972,0.00013563225206623107,334
4,0.02,3,5,0.009148001976349004,0.0005504254294667913,0.0018916893144154629,0.00028213351407483154,334
4,0.05,3,5,0.012236972514917432,0.0006372487179465166,0.010253863456039958,0.0008437866691874249,334
4,0.01,3,6,0.0008567392028904738,0.00010042329948066172,0.00010537047845282112,4.8904776822498476e-05,334
4,0.02,3,6,0.0017494379567929385,0.00015901027820133828,0.00027249414715996057,9.707785382598164e-05,334
4,0.05,3,6,0.002954185071949358,0.00021240118589047332,0.0017204051278365644,0.0002552291095004105,334
4,0.01,3,7,0.0001063037862621996,1.2466841860075535e-05,1.8276385331234023e-06,6.765045601775897e-07,334
4,0.02,3,7,0.00027484600090848247,2.3421806141998012e-05,1.0321267074233416e-05,2.9109173369384127e-06,334
4,0.05,3,7,0.0005783060198320955,3.6895336385186096e-05,0.00018833294619652097,2.3913110430994454e-05,334
4,0.01,3,8,1.4946119158900358e-05,1.5304067693790524e-06,3.666455643682439e-08,1.0160497022631988e-08,334
4,0.02,3,8,5.0069089038863e-05,4.407464241434834e-06,4.4436199050906824e-07,9.760550952284779e-08,334
4,0.05,3,8,0.00013694987907399622,1.0431179930662262e-05,2.2464846156697752e-05,2.6819679146543844e-06,334
4,0.01,4,1,2.5520009756890816,0.053115450825146446,2.8495963492015197,0.06071216173666174,334
4,0.02,4,1,2.2394315947533885,0.045137016326150185,2.7815873291768,0.05747764833274517,334
4,0.05,4,1,1.468906988810333,0.0280459771575869,2.5047995950059123,0.047527468191237564,334
4,0.01,4,2,1.1130168006779522,0.042344494886640556,1.2002847798908272,0.048006583504164445,334
4,0.02,4,2,1.0228207698106342,0.03647945693032605,1.2251379091640053,0.04590984425169557,334
4,0.05,4,2,0.7243198997591823,0.02345316035624628,1.243059910741609,0.03956992335727314,334
4,0.01,4,3,0.2662617373323875,0.02093849203476715,0.2530365158314509,0.023722151667913922,334
4,0.02,4,3,0.2758412837440291,0.01827311461538297,0.2875301202340217,0.023040816550356495,334
4,0.05,4,3,0.23262386121762138,0.012185831729105622,0.38295795458653925,0.021189544335718503,334
4,0.01,4,4,0.025161200944944544,0.001371520431604894,0.007974286425376,0.0007186787305308735,334
4,0.02,4,4,0.038583081068232536,0.0019927979278259993,0.017956920945382933,0.0014455950772590093,334
4,0.05,4,4,0.046676810022543355,0.002304607187050814,0.05988121590115004,0.003635896495187283,334
4,0.01,4,5,0.005429995032261229,0.0003663796181302382,0.0006790589720331588,0.00013563916595805397,334
4,0.02,4,5,0.009244666702471625,0.0005546141244225203,0.0018926731056519062,0.00028220564397333516,334
4,0.05,4,5,0.012478828460602083,0.000646690276063708,0.01030021447887753,0.0008461704288642551,334
4,0.01,4,6,0.0008603769833874706,0.00010056233445490555,0.00010537284434098247,4.890494846930529e-05,334
4,0.02,4,6,0.0017635965228252957,0.00015946927082677198,0.0002725471240316006,9.708132230699244e-05,334
4,0.05,4,6,0.002997647465362961,0.00021353143456606373,0.0017259026113004223,0.00025548876145662963,334
4,0.01,5,1,2.559890971916023,0.0533546497162681,2.8508162274366486,0.06077075156272056,334
4,0.02,5,1,2.2525050559514077,0.04549490914972107,2.784818161523703,0.05761710250344277,334
4,0.05,5,1,1.4859039273940202,0.028441160932679045,2.520706731172212,0.048051911273401346,334
4,0.01,5,2,1.1145858313723198,0.04240624835920339,1.2004181162424952,0.04801447329289599,334
4,0.02,5,2,1.0258355748726982,0.0365887072355869,1.2255390444716499,0.045930630734921964,334
4,0.05,5,2,0.7290528270132777,0.023613134688377724,1.2459305716796882,0.03968267192363038,334
4,0.01,5,3,0.26643042752579166,0.020943814597407136,0.25303855853116675,0.02372226478553226,334
4,0.02,5,3,0.27627636796372596,0.018285569781049883,0.28754452566758104,0.023041511791603648,334
4,0.05,5,3,0.23350043586131589,0.012208215830674522,0.38326966980275895,0.021201173410941535,334
4,0.01,5,4,0.025187756493498064,0.001372631391721296,0.007974349910919755,0.0007186811827003214,334
4,0.02,5,4,0.03866843604375995,0.00199624674892603,0.01795773855153154,0.001445629128149628,334
4,0.05,5,4,0.04689859204998989,0.00231343110003612,0.05992284741304391,0.0036376399711693683,334
